ticket_id,customer_id,issue_type,severity,resolution_time_hrs
9059,15730590,Card Problem,Low,2.8
9060,15730590,Loan Query,Medium,11.9
ticket_9061,15643916,Card Problem,Low,4.1
9062,15643916,Card Problem,Low,9999.0
9063,15720636,Loan Query,Medium,15.3
9064,15720636,Fraud Alert,Low,4.0
9065,15720636,Card Problem,Low,1.6
9066,15795429,Login Issue,High,35.7
9067,15795429,Billing,Low,1.1
9068,15625141,  Billing  ,High,12.5
9069,15810898,Card Problem,High,15.9
9070,15810898,App Bug,Medium,7.5
9071,15810898,Fraud Alert,High,17.1
9072,15810898,Card Problem,Low,2.6
9073,15775797,Card Problem,Critical,60.6
9074,15795246,Billing,Low,2.0
9075,15795275,Fraud Alert,Low,3.6
9076,15795275,Login Issue,High,20.0
9077,15795275,Card Problem,Low,1.3
9078,15571869,Card Problem,High,43.9
9079,15571869,Login Issue,High,55.1
9080,15694143,Login Issue,Low,2.6
9081,15632185,Billing,High,17.8
9082,15632185,App Bug,Low,2.7
9083,15632185,Card Problem,Medium,8.9
9084,15632185,Billing,Medium,8.6
9085,15806249,Card Problem,Low,1.0
9086,15743293,Billing,Medium,18.9
9087,15743293,App Bug,Low,4.0
9088,15598157,Card Problem,Medium,10.9
9089,15722692,Card Problem,High,24.6
9090,15722692,Billing,Medium,8.3
9091,15728823,Billing,Medium,6.4
9092,15728823,App Bug,High,16.4
9093,15808851,App Bug,Low,1.8
9094,15808851,App Bug,Critical,38.0
9095,15808851,App Bug,High,32.3
9096,15675231,Login Issue,Low,2.5
9097,15706269,App Bug,Medium,10.0
9098,15706269,Fraud Alert,Low,2.0
9099,15590078,Login Issue,Critical,-1.0
9100,15776985,App Bug,High,29.5
9101,15756743,Login Issue,High,15.5
9102,15756743,Billing,Low,2.9
9103,15782364,Billing,Medium,9.5
9104,15782364,Login Issue,Low,1.4
9105,28291091,Billing,Medium,11.9
9106,15749328,Login Issue,High,16.6
9107,15656322,Billing,Critical,55.4
9108,15685564,Card Problem,Low,2.6
9109,15685564,Card Problem,High,32.5
9110,15796218,Loan Query,Low,2.4
ticket_9111,15572735,Billing,Low,2.2
9112,15572735,Billing,Medium,11.4
9113,15572735,Card Problem,Medium,4.0
9114,15633840,Login Issue,Medium,5.9
9115,15608760,App Bug,Low,2.2
9116,15792029,Loan Query,Low,1.2
9117,15617331,App Bug,Medium,9.1
9118,15607526,Fraud Alert,Low,4.1
9119,15607526,App Bug,Medium,8.4
9120,15581505,Billing,High,23.8
9121,15581505,Loan Query,Low,2.7
9122,15581505,Loan Query,Low,2.1
9123,15612207,Fraud Alert,Medium,5.8
9124,15612207,App Bug,Medium,16.2
9125,15612207,App Bug,Low,3.2
9126,15707242,Login Issue,High,12.5
9127,15707242,Loan Query,High,32.0
9128,15707242,Fraud Alert,Low,1.5
9129,15773852,Login Issue,Low,1.4
9130,15719778,Loan Query,Low,2.3
9131,15719778,Card Problem,High,28.7
9132,15719778,Fraud Alert,Medium,7.1
9133,15650538,Loan Query,Medium,7.2
9134,15797475,Loan Query,High,48.1
9135,15797475,App Bug,Medium,17.4
9136,15780359,App Bug,High,21.0
9137,15780359,App Bug,Medium,11.6
9138,15737104,Card Problem,Low,3.7
9139,15709523,Card Problem,Low,2.3
9140,15709523,Loan Query,Medium,11.9
9141,15604706,Loan Query,Low,five
9142,15604706,App Bug,Medium,8.8
9143,15790958,Billing,Critical,54.0
9144,15747534,Billing,High,9999
9145,15747534,Billing,Medium,five
9146,15747534,Login Issue,Low,4.4
9147,15574237,Loan Query,Low,1.4
9148,15690332,Login Issue,Low,2.9
9149,15661290,Loan Query,Medium,6.9
9150,15661290,Card Problem,High,-1.0
9151,15651883,Card Problem,Medium,5.1
9152,15651883,Billing,Low,1.5
9153,15651883,Login Issue,Medium,14.8
9154,15715532,Card Problem,High,-1
9155,15715532,Billing,Medium,4.9
9156,15715532,Fraud Alert,Medium,8.1
9157,15715532,Fraud Alert,Low,1.1
9158,15786078,App Bug,Medium,10.5
9159,15786078,App Bug,Low,1.6
9160,15652401,Login Issue,Low,2.7
9161,15652401,Card Problem,Low,1.7
9162,15652401,,Low,1.4
9163,15598744,App Bug,Low,2.4
9164,15598744,Fraud Alert,Medium,15.5
9165,15598744,Card Problem,High,15.0
9166,15598744,Billing,Medium,9.3
9167,15613180,Card Problem,Medium,9.1
9168,15613180,Login Issue,Medium,9.8
9169,15613180,Billing,Low,2.6
9170,15584229,Login Issue,Low,2.9
9171,15773804,App Bug,Low,2.5
9172,15773804,Card Problem,Low,2.1
9173,15699515,Login Issue,Low,1.8
9174,15673790,Fraud Alert,Low,2.4
9175,15673790,Loan Query,Medium,5.5
9176,15673790,Loan Query,Critical,44.8
9177,15673790,Loan Query,Critical,999.0
9178,15674868,App Bug,Low,2.4
9179,15692110,Loan Query,Medium,5.3
9180,15581332,Fraud Alert,Medium,10.4
9181,15581332,Login Issue,Medium,11.3
9182,15808544,Loan Query,Medium,19.8
9183,15808544,Billing,High,58.4
9184,15808544,Card Problem,Medium,15.8
9185,15654531,Login Issue,Medium,5.0
9186,15654531,Login Issue,Medium,9.1
9187,15654531,Login Issue,Low,3.5
9188,15677141,Fraud Alert,Low,2.1
9189,15677141,Login Issue,Medium,11.4
9190,15739578,Card Problem,Medium,6.2
9191,15697360,Billing,High,40.4
9192,15655213,App Bug,Medium,5.5
9193,15655213,App Bug,Medium,8.4
9194,15655213,Fraud Alert,High,50.4
9195,15580872,Fraud Alert,,8.9
9196,15683213,Card Problem,Medium,10.9
9197,15683213,Fraud Alert,N/A,11.7
9198,15801188,Card Problem,Medium,9.6
9199,15801188,Billing,Low,2.8
9200,15598259,Billing,Medium,8.3
9201,15598259,Fraud Alert,Medium,unknown
9202,15576000,Loan Query,Low,2.7
9203,15766047,Card Problem,Low,2.0
9204,15766047,Login Issue,Medium,7.2
9205,15615938,Loan Query,Medium,5.9
9206,15679991,,Low,1.6
9207,15626135,Fraud Alert,Low,1.8
9208,15626135,Login Issue,High,32.5
9209,15792934,App Bug,Medium,7.0
9210,15792934,Card Problem,Low,2.4
9211,15792934,Loan Query,,29.4
9212,15792934,Login Issue,Critical,65.8
9213,15744046,App Bug,High,21.6
9214,15700826,Login Issue,Low,2.9
9215,15700826,Billing,Low,1.7
9216,15756301,Loan Query,Medium,10.3
9217,15756301,App Bug,High,18.4
9218,15586517,App Bug,Low,2.9
9219,15751297,Card Problem,Medium,10.7
9220,15751297,Login Issue,Low,-1.0
9221,15751297,Loan Query,Low,1.1
9222,15751297,App Bug,Medium,4.9
9223,15710365,Billing,Medium,9.1
9224,15710365,Billing,Medium,9.2
9225,15679307,Fraud Alert,High,17.4
9226,15811036,Loan Query,Critical,40.1
9227,15811036,Loan Query,Medium,9.5
9228,15811036,App Bug,Medium,6.3
9229,15610912,Login Issue,High,29.4
9230,15746199,Loan Query,Low,3.5
9231,15746199,App Bug,Low,4.6
9232,15746199,Loan Query,Medium,15.5
9233,15584967,App Bug,Medium,4.3
9234,15584967,Billing,Low,2.3
9235,15734365,App Bug,Critical,35.7
9236,15665177,Loan Query,Medium,9.9
9237,15665177,Login Issue,Medium,9.4
9238,15729110,Loan Query,Low,3.0
9239,15729110,Billing,Low,2.2
9240,15729110,App Bug,Low,2.5
9241,15575399,App Bug,Low,2.7
9242,15575399,Fraud Alert,Critical,
9243,15575399,App Bug,Low,2.2
9244,15575399,Card Problem,Low,2.1
9245,15678374,Login Issue,Medium,5.7
9246,15678374,Loan Query,High,35.2
9247,15792679,Billing,Low,1.1
9248,15792679,Login Issue,Low,1.8
9249,15792679,Login Issue,Medium,11.1
9250,15668767,Loan Query,High,20.9
9251,15815615,Fraud Alert,Low,1.9
9252,15815615,Billing,High,23.3
9253,15762123,Loan Query,Low,2.5
9254,15762123,Card Problem,Low,1.2
9255,15567893,Card Problem,Low,2.0
9256,15648989,App Bug,Low,2.2
9257,15662021,Fraud Alert,Medium,11.0
9258,15731751,Billing,Low,1.4
9259,15731751,Loan Query,Low,1.5
9260,15635277,Fraud Alert,Low,1.2
9261,15635277,Card Problem,Critical,59.4
9262,15635277,Billing,Low,1.6
9263,15655252,Billing,Low,1.1
9264,15655252,Billing,Medium,9.6
9265,15655252,Billing,High,17.7
9266,15803941,App Bug,Low,2.8
9267,15803941,Login Issue,Low,2.9
9268,15799998,Billing,Medium,8.0
9269,15703763,Card Problem,High,16.4
9270,15780056,Loan Query,Low,1.2
9271,15777873,Card Problem,Medium,17.2
9272,15584749,Fraud Alert,Critical,41.3
9273,15765258,Login Issue,Critical,52.9
9274,42632581,Fraud Alert,Critical,45.6
9275,15765258,Loan Query,Medium,5.8
9276,15765258,Fraud Alert,Medium,9999
9277,15766185,Login Issue,Medium,4.1
9278,15766185,Loan Query,High,31.9
9279,15766185,Loan Query,Medium,4.8
9280,15766185,Card Problem,Medium,12.0
9281,15667632,Fraud Alert,Low,2.1
9282,15599024,App Bug,Medium,7.6
9283,15599024,Billing,Medium,5.5
9284,15599024,Card Problem,Medium,8.2
9285,15798709,  Fraud Alert  ,Medium,4.7
9286,15793671,Fraud Alert,Low,1.3
9287,15793671,Card Problem,Low,1.1
9288,15793671,Loan Query,Low,2.6
9289,15797900,Fraud Alert,  Medium  ,10.3
9290,15667932,Billing,Low,1.4
9291,15667932,Fraud Alert,Low,1.3
9292,15667932,Card Problem,High,14.1
9293,15667932,Login Issue,High,34.2
9294,15795933,Login Issue,Low,1.6
9295,15795933,App Bug,Low,1.8
9296,15660403,Billing,High,24.2
9297,15736299,Loan Query,High,25.3
9298,15759034,Billing,Low,2.8
9299,15724663,Loan Query,Medium,8.0
9300,15632472,Fraud Alert,Low,1.9
9301,15632472,App Bug,Medium,11.6
9302,15722813,Fraud Alert,Medium,5.1
9303,15722813,Billing,Low,1.7
9304,15680683,App Bug,Medium,4.2
9305,15710316,Loan Query,Critical,37.0
9306,15710316,Fraud Alert,Medium,6.0
9307,15710316,Login Issue,High,27.7
9308,15710316,Billing,Low,2.9
9309,15746333,Login Issue,Medium,17.8
9310,15606861,Loan Query,,2.7
9311,15641285,App Bug,Medium,4.2
9312,15662908,Loan Query,Low,1.2
9313,15814267,Card Problem,Medium,9.9
9314,15814267,Fraud Alert,Critical,65.3
9315,15614923,Loan Query,Medium,6.5
9316,15614923,Billing,Low,2.1
9317,15614923,Fraud Alert,Medium,8.2
9318,15651389,Card Problem,High,17.9
9319,15677087,App Bug,Low,2.2
9320,15665784,Card Problem,Medium,6.6
9321,15576706,Loan Query,Low,2.8
9322,15576706,Login Issue,Low,2.3
9323,15576706,Loan Query,Low,2.2
9324,15655389,Loan Query,Low,1.1
9325,15784491,Loan Query,High,15.7
9326,15784491,Login Issue,Low,-1.0
9327,15809999,Login Issue,Medium,11.7
9328,15809999,Loan Query,Low,-1.0
9329,15809999,App Bug,Critical,46.0
9330,15681115,Fraud Alert,Low,2.1
9331,15681115,Login Issue,Medium,10.3
9332,15629390,Fraud Alert,Low,1.5
9333,15792668,Card Problem,Medium,16.5
9334,15792668,Card Problem,Medium,19.4
9335,15792668,App Bug,Medium,5.9
9336,15792668,Fraud Alert,Low,3.2
9337,15583863,N/A,Low,2.2
9338,15583863,FRAUD ALERT,High,45.7
9339,15681878,Fraud Alert,Low,2.6
9340,15681878,Fraud Alert,Low,1.2
9341,15732235,Fraud Alert,Low,1.1
9342,15735909,App Bug,Low,4.0
9343,15653448,Card Problem,Critical,50.3
9344,15587647,Loan Query,Medium,9999.0
9345,36667724,App Bug,Medium,4.0
9346,15666711,Login Issue,Critical,119.0
9347,15666711,Billing,Medium,10.3
9348,15666711,Login Issue,Low,4.6
9349,15666711,App Bug,Low,3.3
9350,15805676,Login Issue,Medium,9.2
9351,15586674,Card Problem,Low,4.8
9352,15586674,App Bug,Medium,14.2
9353,15586674,Fraud Alert,Low,1.2
9354,13995128,Loan Query,Medium,6.8
9355,15744553,Loan Query,Low,2.6
9356,15776629,App Bug,Low,2.6
9357,15776629,Login Issue,Low,1.4
9358,15776629,Fraud Alert,High,23.9
9359,15647207,Login Issue,Low,2.0
9360,15715638,Fraud Alert,Low,2.4
9361,15715638,Login Issue,Medium,9.4
9362,15715638,App Bug,Low,1.0
9363,15715638,Fraud Alert,Low,1.1
9364,15766810,Card Problem,Low,1.8
9365,15766810,Fraud Alert,Medium,4.8
9366,15756625,Fraud Alert,,14.7
9367,15756625,Login Issue,High,20.0
9368,15633213,App Bug,Low,4.4
9369,15633213,,Low,2.8
9370,15610416,Billing,Low,4.2
9371,15610416,Billing,Low,4.1
9372,15715208,Billing,Medium,9.8
9373,15718588,Loan Query,Low,2.5
9374,15718588,Login Issue,High,20.6
9375,15723318,Fraud Alert,Low,3.3
9376,15723318,Login Issue,Medium,10.2
9377,15723318,Card Problem,High,51.8
9378,15723318,Login Issue,Medium,5.6
9379,15717328,Card Problem,Low,4.2
9380,15771299,Billing,Low,4.4
9381,15771299,Fraud Alert,Low,1.1
9382,15771299,App Bug,Low,2.2
9383,15771299,Fraud Alert,Medium,17.0
9384,15612358,Card Problem,Medium,6.6
9385,15612358,Card Problem,,8.6
9386,15618816,Loan Query,Medium,5.2
9387,15618816,Loan Query,Medium,8.9
9388,15618816,Card Problem,Medium,10.3
9389,15730810,App Bug,Medium,11.0
9390,15730810,Login Issue,Medium,9.9
9391,15783463,Billing,Medium,9.9
9392,15783463,Fraud Alert,Medium,4.1
9393,15616213,Card Problem,Low,3.8
9394,15611287,App Bug,Low,2.4
9395,15611287,Billing,Critical,59.0
9396,15611287,App Bug,Low,2.7
9397,15611287,Billing,Medium,4.8
9398,15786454,Fraud Alert,Medium,7.3
9399,15637646,Billing,Medium,6.5
9400,15637646,App Bug,Medium,9.4
9401,15637646,Billing,Low,1.4
9402,15653404,Billing,Low,2.8
9403,15653404,Login Issue,Medium,5.5
9404,15653404,App Bug,Low,N/A
9405,15690546,App Bug,Low,5.0
9406,15690546,Billing,Low,2.3
9407,15735636,Login Issue,Medium,11.9
9408,15735636,Loan Query,Low,3.9
9409,15735636,Fraud Alert,Medium,9.0
9410,15568449,Billing,Low,1.2
9411,15568449,Billing,Low,1.6
9412,15568449,App Bug,Medium,5.0
9413,15568449,App Bug,High,35.3
9414,15688085,Billing,Low,2.8
9415,15688085,Fraud Alert,Low,1.0
9416,15683483,Card Problem,Medium,4.8
9417,15683483,Loan Query,Low,1.8
9418,15683483,Billing,Medium,7.9
9419,15766667,Card Problem,Medium,10.6
9420,15766667,App Bug,Low,2.5
9421,15624975,Billing,High,14.6
9422,15624975,Login Issue,Low,2.3
9423,15624975,Loan Query,Medium,4.8
9424,15586557,Billing,Medium,6.6
9425,15746183,Card Problem,Medium,5.4
9426,15631457,Login Issue,Critical,68.9
9427,15754053,Fraud Alert,High,31.9
9428,15689955,Billing,Medium,10.1
9429,15689955,Fraud Alert,Low,1.4
9430,15593510,Login Issue,Medium,5.4
9431,15593510,Fraud Alert,High,52.6
9432,15654964,Login Issue,High,17.1
9433,15654964,Billing,Low,1.8
9434,15594039,Fraud Alert,Low,1.8
9435,15594039,Loan Query,Medium,4.6
9436,15594039,Fraud Alert,High,16.8
9437,15594039,Billing,Medium,9.3
9438,15625929,App Bug,Low,1.9
9439,15625929,Login Issue,Low,2.3
9440,15815295,Card Problem,Medium,6.9
ticket_9441,15569432,Card Problem,High,36.6
9442,15569432,Fraud Alert,Low,4.3
9443,15569432,Card Problem,Medium,11.1
9444,15751455,App Bug,Medium,11.9
9445,15751455,Billing,Medium,12.0
9446,15800583,Loan Query,High,30.1
9447,15800583,Loan Query,Low,1.5
9448,15800583,Loan Query,Medium,11.0
9449,15613463,Card Problem,Critical,28.8
9450,15587066,Loan Query,Medium,2500.0
9451,15587066,Loan Query,High,54.3
9452,15693752,Card Problem,Medium,7.0
9453,15693752,Card Problem,Medium,6.8
9454,15693752,Card Problem,Medium,11.9
9455,15714874,Fraud Alert,Low,1.7
9456,15714874,Billing,Medium,-5.0
9457,15657809,Login Issue,Medium,8.6
9458,15657809,Fraud Alert,Medium,9.6
9459,15657809,Loan Query,Low,1.0
9460,15657809,Loan Query,High,55.4
9461,15651955,Login Issue,Low,1.2
9462,15651955,Loan Query,Medium,4.2
9463,15651955,Card Problem,low,2.2
9464,15651955,Card Problem,Medium,5.5
9465,15570912,Loan Query,Critical,24.0
9466,15640266,Loan Query,Low,2.7
9467,15640266,Fraud Alert,Low,2.5
9468,15640266,Fraud Alert,Low,1.5
9469,15652069,Billing,Critical,one hour
9470,15596074,Loan Query,Medium,11.9
9471,15800268,Loan Query,Low,1.3
9472,15800268,Billing,High,28.2
9473,15599074,Fraud Alert,High,21.3
9474,15599074,Fraud Alert,High,24.3
9475,15599074,App Bug,Low,2.4
9476,15599074,Fraud Alert,Low,1.9
9477,15776096,Card Problem,High,12.6
9478,15611669,Billing,Low,4.4
9479,15611669,Loan Query,Low,3.1
9480,15694098,Fraud Alert,Medium,10.9
9481,15811978,Billing,Critical,37.8
9482,15799925,Card Problem,High,22.4
9483,15799925,Loan Query,Medium,9.1
9484,15692575,Card Problem,Low,2.6
9485,15692575,Card Problem,Medium,15.8
9486,15692575,Billing,Medium,14.9
9487,15743149,Loan Query,High,28.9
9488,15743149,Fraud Alert,Low,1.5
9489,15743149,Card Problem,Low,2.0
9490,15776947,App Bug,Low,2.7
9491,15776947,Billing,Low,1.2
9492,15594515,Loan Query,Medium,11.5
9493,15594515,Loan Query,Low,2.6
9494,15594515,Fraud Alert,High,50.4
9495,15594515,Card Problem,Medium,4.5
9496,15787884,Loan Query,Low,1.8
9497,15787884,Loan Query,High,29.0
9498,15677739,Loan Query,Low,1.1
9499,15688868,Loan Query,High,14.6
9500,15688868,Billing,Medium,4.2
9501,15688868,Login Issue,Low,2.4
9502,15771222,Card Problem,High,17.8
9503,15771222,Billing,Medium,4.1
9504,15605059,Billing,Low,3.8
9505,15605059,Loan Query,Low,1.1
9506,15605059,Billing,Medium,18.4
9507,15568088,billing,Medium,8.5
9508,15662243,Billing,Medium,5.5
9509,15662243,Billing,Low,4.3
9510,15662243,app bug,Low,3.0
9511,15593128,Billing,Low,4.5
9512,15593128,Fraud Alert,Low,3.9
9513,15593128,Loan Query,Low,2.3
9514,15787602,Login Issue,Low,1.9
9515,15787602,Loan Query,Medium,7.6
9516,15685019,App Bug,Low,1.9
9517,15704209,Card Problem,Low,3.9
9518,15704209,Login Issue,Low,2.2
9519,15704209,Card Problem,High,16.9
9520,15605264,App Bug,Low,1.4
9521,15605264,Billing,Low,2.7
9522,15605264,Fraud Alert,Low,1.2
9523,15708265,App Bug,Medium,11.3
9524,15708265,Card Problem,Low,3.8
9525,15708265,Fraud Alert,Critical,85.0
9526,15740264,  Login Issue  ,Medium,4.1
9527,15740264,Card Problem,Medium,8.0
9528,15727361,Billing,Low,1.9
9529,15760216,loan query,Medium,5.4
9530,15760216,Billing,Critical,52.6
9531,15601351,Billing,Medium,9.3
9532,15686964,App Bug,Medium,6.6
9533,15686964,CARD PROBLEM,Low,1.6
9534,15625035,Billing,High,16.2
9535,15625035,Card Problem,Low,2.6
9536,15618391,Card Problem,Medium,9.5
9537,15591344,Billing,Low,1.2
9538,15605455,Billing,Low,2.4
9539,15605455,Card Problem,Medium,8.8
9540,15605455,App Bug,Low,1.2
9541,15605455,Fraud Alert,Low,2.5
9542,15768282,Card Problem,Medium,4.9
9543,15768282,Login Issue,Medium,8.0
9544,15685826,Card Problem,Low,2.0
9545,15797787,App Bug,Medium,12.0
9546,15797787,Billing,Medium,10.4
9547,15611171,Fraud Alert,High,26.8
9548,15611171,App Bug,Low,1.4
9549,15734085,Card Problem,Medium,9.5
9550,15734085,Card Problem,Medium,8.5
9551,15734085,Fraud Alert,Low,2.4
9552,15809309,Loan Query,High,33.7
9553,15809309,Fraud Alert,Low,1.3
9554,15809309,Fraud Alert,Low,1.8
9555,15809462,Billing,Low,2.7
9556,15809462,Loan Query,Medium,11.2
9557,15634628,Loan Query,Low,1.5
9558,15634628,Fraud Alert,High,32.8
9559,15579526,Billing,Low,2.5
9560,15579526,Fraud Alert,Low,1.7
9561,15579526,Card Problem,High,29.3
9562,15738715,Loan Query,Low,3.1
9563,15754574,Fraud Alert,Low,2.0
9564,15754574,Loan Query,High,16.0
9565,15737814,Fraud Alert,Medium,9.6
9566,15737814,App Bug,Low,4.5
9567,15737814,Loan Query,High,44.1
9568,15737814,Fraud Alert,High,31.1
9569,15670889,Card Problem,High,27.6
9570,15629299,Fraud Alert,Medium,19.8
9571,15629299,Card Problem,High,25.7
9572,15629299,Loan Query,Medium,13.8
9573,15811927,Billing,Low,2.4
9574,15811927,App Bug,,2.4
9575,15785654,Billing,Low,4.9
9576,15785654,Login Issue,Critical,89.6
9577,15785654,Login Issue,High,50.4
9578,15785654,App Bug,High,22.3
9579,15736287,Billing,Medium,999.0
9580,15765732,Billing,Medium,9.5
9581,15765732,App Bug,Low,2.4
9582,15765732,App Bug,Medium,7.3
9583,15765732,Billing,Critical,27.7
9584,15797381,Loan Query,High,37.6
9585,15797381,Login Issue,Low,4.6
9586,15664506,Card Problem,N/A,11.0
9587,15664506,Login Issue,Medium,6.3
9588,15664506,Loan Query,Low,2.3
9589,15664506,Fraud Alert,MEDIUM,9.4
9590,15654457,Billing,Critical,115.6
9591,15654457,Loan Query,Medium,18.7
9592,15654457,Login Issue,Low,4.3
9593,15762793,Loan Query,Low,1.7
9594,15762793,Loan Query,Medium,4.5
9595,15658067,Login Issue,Medium,8.1
9596,15658067,Fraud Alert,High,26.0
9597,15658067,Fraud Alert,High,48.9
9598,15793883,Fraud Alert,Low,2.6
9599,15665283,App Bug,Medium,6.5
9600,15665283,Billing,Medium,15.4
9601,15665283,Loan Query,Medium,7.9
9602,15680421,Login Issue,Low,1.3
9603,15680421,Fraud Alert,Medium,8.1
9604,15680421,App Bug,Medium,5.4
9605,15695148,Fraud Alert,Low,9999.0
9606,15695148,Billing,Medium,11.6
9607,15695148,Loan Query,Low,2.6
9608,15636592,Loan Query,Low,4.5
9609,15636592,Card Problem,Low,1.2
9610,15772618,Loan Query,Low,1.2
9611,15724453,Fraud Alert,Medium,4.8
9612,15609160,Billing,Medium,6.5
9613,15609160,Loan Query,Low,2.3
9614,15678460,Loan Query,Low,1.0
9615,15670738,Fraud Alert,Medium,9.4
9616,15670738,Login Issue,High,17.9
9617,15670738,App Bug,Low,1.1
9618,15662641,Card Problem,Low,2.8
ticket_9619,15662641,App Bug,Medium,11.9
9620,15662641,Fraud Alert,High,12.7
9621,15727539,App Bug,High,29.9
9622,15727539,Fraud Alert,Low,1.4
9623,15727539,App Bug,Medium,5.7
9624,15651020,Fraud Alert,Low,2.5
9625,15760865,Card Problem,High,17.0
9626,15760865,Card Problem,Critical,82.8
9627,15760865,,Medium,10.1
9628,15705009,Loan Query,Critical,115.3
9629,15657540,App Bug,Low,1.0
9630,15707441,Login Issue,Medium,
9631,15707441,Login Issue,High,30.4
9632,15707441,Login Issue,Low,1.0
9633,15694765,Fraud Alert,High,52.4
9634,15694765,App Bug,Low,1.6
9635,15649086,Billing,Low,2.1
9636,15649086,Loan Query,Low,2.0
9637,15649086,App Bug,Medium,4.7
9638,15650488,App Bug,High,58.3
9639,15650488,Login Issue,Critical,91.0
9640,15650488,Fraud Alert,Medium,6.9
9641,15650488,Fraud Alert,Medium,6.1
9642,15700263,Card Problem,Critical,34.9
9643,15700263,Billing,Low,3.1
9644,15636548,Card Problem,High,28.0
9645,15636548,Fraud Alert,High,15.2
9646,15627185,Loan Query,Low,2.9
9647,15627185,App Bug,Low,2.7
9648,15661433,Fraud Alert,Medium,6.6
9649,15667002,Loan Query,Low,2.2
9650,15667002,Billing,Medium,9.2
9651,15667002,Card Problem,High,18.8
9652,15709199,Login Issue,Medium,8.2
9653,15710087,Billing,Low,3.7
9654,15710087,Loan Query,Medium,13.5
9655,15679884,Loan Query,Medium,4.5
9656,15679884,App Bug,Medium,10.8
9657,15784180,Billing,Low,999.0
9658,15784180,App Bug,Medium,15.6
9659,15784180,Loan Query,Medium,17.8
9660,15784180,Billing,Low,
9661,15808849,Billing,Low,1.8
9662,15588235,Fraud Alert,Medium,-1
9663,15721116,App Bug,Medium,9.7
9664,15773394,App Bug,Low,1.9
9665,15625713,Loan Query,High,28.0
9666,15625713,Billing,Low,2.1
9667,15625713,Loan Query,Medium,8.0
9668,15625713,,Medium,10.0
